region,date,day of the week,region_POLSKA,region_ŚŚ_Gaus_Noise_seed_0,region_ŚŚ_Gaus_Noise_seed_1,region_ŚŚ_Gaus_Noise_seed_2,region_ŚŚ_Gaus_Noise_seed_3,region_ŚŚ_Gaus_Noise_seed_4,region_ŚŚ_Gaus_Noise_seed_5,region_ŚŚ_Gaus_Noise_seed_6,region_ŚŚ_Gaus_Noise_seed_7,region_ŚŚ_Gaus_Noise_seed_8,region_ŚŚ_Gaus_Noise_seed_9,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Number_of_people_hospitalized,Engaged_respirator
ŚŚ_Gaus_Noise_seed_4,2020-09-18,1,0,0,0,0,0,1,0,0,0,0,0,-0.010864965420960541,0.04199882996145053,-0.09945224236415524,-0.12485438664541618,-0.019460483055669886,1841.7966743602221,78.6421459762647
ŚŚ_Gaus_Noise_seed_4,2020-09-19,2,0,0,0,0,0,1,0,0,0,0,0,-0.028344539286212046,-0.03085908674703905,-0.05029321750219726,-0.020372712444433533,-0.03993537169269704,1997.6496106630302,82.34775121609526
ŚŚ_Gaus_Noise_seed_4,2020-09-20,3,0,0,0,0,0,1,0,0,0,0,0,0.1323760728308816,0.13273764496964863,0.019558596737992134,0.02057752342599475,-0.05192213187666799,1925.1190496698143,86.35019964798228
ŚŚ_Gaus_Noise_seed_4,2020-09-21,4,0,0,0,0,0,1,0,0,0,0,0,0.0,0.01913761038017466,-0.11435150131766676,-0.12970216840354357,-0.009563304139189897,2039.611959592808,82.35446362437803
ŚŚ_Gaus_Noise_seed_4,2020-09-22,5,0,0,0,0,0,1,0,0,0,0,0,-0.038892218751475874,0.019445089826734267,-0.08818524363571388,-0.11649984583574344,0.0,1946.0400547256356,84.01338149168676
ŚŚ_Gaus_Noise_seed_4,2020-09-23,6,0,0,0,0,0,1,0,0,0,0,0,-0.0410668506817933,0.019929417574454752,-0.09028158588626733,-0.09660150930115052,0.0,1940.1945913295897,88.47625391988078
ŚŚ_Gaus_Noise_seed_4,2020-09-24,7,0,0,0,0,0,1,0,0,0,0,0,-0.04900386232350547,0.030475673696815208,-0.09913772923121372,-0.10199344816378049,0.0,2028.3422147674,84.95305252942498
ŚŚ_Gaus_Noise_seed_4,2020-09-25,1,0,0,0,0,0,1,0,0,0,0,0,-0.06870995484120862,0.03083635362000201,-0.11116708107875885,-0.09894573030062759,0.010127943729094226,1950.2291363359623,94.70046554107748
ŚŚ_Gaus_Noise_seed_4,2020-09-26,2,0,0,0,0,0,1,0,0,0,0,0,-0.08689986636010304,-0.04334549092493143,-0.13680507775317455,-0.039704874093057584,0.0,2168.8438934496467,112.35875762045617
ŚŚ_Gaus_Noise_seed_4,2020-09-27,3,0,0,0,0,0,1,0,0,0,0,0,-0.196328668985116,-0.21684171466045302,-0.1790664433488959,-0.05250829964048958,0.010164390125764594,2223.9757952373852,128.35906357058582
ŚŚ_Gaus_Noise_seed_4,2020-09-28,4,0,0,0,0,0,1,0,0,0,0,0,-0.060639721716060566,0.0,-0.12200118598672484,-0.08384402613731215,0.01931375932472262,2287.4816481519906,132.59362564715363
ŚŚ_Gaus_Noise_seed_4,2020-09-29,5,0,0,0,0,0,1,0,0,0,0,0,-0.07118140663214605,0.019891224411820296,-0.12238973417943526,-0.08027024654463323,0.019913827414729402,2356.7986979341563,143.41744947640822
ŚŚ_Gaus_Noise_seed_4,2020-09-30,6,0,0,0,0,0,1,0,0,0,0,0,-0.03067867484227017,0.02888016496034451,-0.10408910780623615,-0.0894571323961592,0.01002937209768241,2429.982357613461,153.90484135597956
ŚŚ_Gaus_Noise_seed_4,2020-10-01,7,0,0,0,0,0,1,0,0,0,0,0,-0.08242895176608415,0.029888593380298378,-0.12479234173413688,-0.0824877033821683,0.010005951753059563,2550.776631838232,165.86466106729443
ŚŚ_Gaus_Noise_seed_4,2020-10-02,1,0,0,0,0,0,1,0,0,0,0,0,-0.06736809501048359,0.04004418893025568,-0.09631928789959493,-0.06769601806564715,0.0,2733.9780219461245,172.93739185056273
ŚŚ_Gaus_Noise_seed_4,2020-10-03,2,0,0,0,0,0,1,0,0,0,0,0,-0.05821256067426666,-0.02862297867695107,-0.039796534007721686,-0.029942099385052004,-0.020530647098076456,2935.0409000222853,179.53278709314066
ŚŚ_Gaus_Noise_seed_4,2020-10-04,3,0,0,0,0,0,1,0,0,0,0,0,-0.07709695299332792,-0.12094267372298903,-0.04868642787574518,-0.039516035341387985,-0.010029261346147485,3049.4941641145247,193.03243767678325
ŚŚ_Gaus_Noise_seed_4,2020-10-05,4,0,0,0,0,0,1,0,0,0,0,0,-0.09315935133787712,-0.009743311311822931,-0.10831147270554592,-0.09254717421784421,0.010195175797774982,3279.130658075053,217.88319236249825
ŚŚ_Gaus_Noise_seed_4,2020-10-06,5,0,0,0,0,0,1,0,0,0,0,0,-0.08834530522834558,0.02051609300254721,-0.11135340502224782,-0.08893308300238463,0.010482430530608823,3690.474007978263,250.58482867285184
ŚŚ_Gaus_Noise_seed_4,2020-10-07,6,0,0,0,0,0,1,0,0,0,0,0,-0.0760840211634263,0.010030686185974273,-0.12006406355070741,-0.07815292328928816,0.009791815582388265,3821.651467398167,280.52852413737793
ŚŚ_Gaus_Noise_seed_4,2020-10-08,7,0,0,0,0,0,1,0,0,0,0,0,-0.08896817821497913,0.03954613244461482,-0.12328715186461016,-0.08206190792065712,0.019197622111436063,4096.715948734204,292.5318939017549
ŚŚ_Gaus_Noise_seed_4,2020-10-09,1,0,0,0,0,0,1,0,0,0,0,0,-0.06126802202849695,0.06984139855408567,-0.12273366885095711,-0.08582108692988266,0.009894285965194309,4565.346364727299,318.36437946288004
ŚŚ_Gaus_Noise_seed_4,2020-10-10,2,0,0,0,0,0,1,0,0,0,0,0,-0.1448785831707321,-0.04028912551796592,-0.15124254367545092,-0.031417912221680486,0.00996131543210232,4791.438142874863,369.0801331358269
ŚŚ_Gaus_Noise_seed_4,2020-10-11,3,0,0,0,0,0,1,0,0,0,0,0,-0.20746941448931025,-0.15712861683354848,-0.17745714885853217,-0.04977189731154733,0.019433293247261802,4977.064357372348,373.4750712811834
ŚŚ_Gaus_Noise_seed_4,2020-10-12,4,0,0,0,0,0,1,0,0,0,0,0,-0.13559057994966714,-0.030332309734741138,-0.2089523646073081,-0.10910717563725664,0.041589631975429066,5187.540424971521,403.32991558754344
ŚŚ_Gaus_Noise_seed_4,2020-10-13,5,0,0,0,0,0,1,0,0,0,0,0,-0.15366871684132868,-0.029748781968731073,-0.22489514353581433,-0.11914416278377853,0.06071648062491339,6043.125160838811,422.42714246229514
ŚŚ_Gaus_Noise_seed_4,2020-10-14,6,0,0,0,0,0,1,0,0,0,0,0,-0.1345568034897998,-0.028806113028561748,-0.28659802171161264,-0.2332826861172229,0.0789885966164043,6106.974101584046,456.53865907190993
ŚŚ_Gaus_Noise_seed_4,2020-10-15,7,0,0,0,0,0,1,0,0,0,0,0,-0.15644725446313737,0.009746810813928405,-0.2003819177899815,-0.1267483776221291,0.05014556442110936,6410.909109149105,514.1738550371697
ŚŚ_Gaus_Noise_seed_4,2020-10-16,1,0,0,0,0,0,1,0,0,0,0,0,-0.14366322693945693,0.03841472680551076,-0.23364171011659574,-0.12245632992592759,0.05023037026065813,7063.596490935512,527.548888102998
ŚŚ_Gaus_Noise_seed_4,2020-10-17,2,0,0,0,0,0,1,0,0,0,0,0,-0.24148660245027126,-0.09787229958413422,-0.2933533212681175,-0.079962205760556,0.0500855772295159,7750.220278600032,561.2302751378397
ŚŚ_Gaus_Noise_seed_4,2020-10-18,3,0,0,0,0,0,1,0,0,0,0,0,-0.3980751153761246,-0.29411752184021617,-0.33571061257544604,-0.13552975028160477,0.06121158404180199,8162.401753396656,654.6361880420286
ŚŚ_Gaus_Noise_seed_4,2020-10-19,4,0,0,0,0,0,1,0,0,0,0,0,-0.18605534646748342,-0.06056351890857914,-0.30357016189191804,-0.18686780679104276,0.06844898786929333,8386.060433928573,655.265958320021
ŚŚ_Gaus_Noise_seed_4,2020-10-20,5,0,0,0,0,0,1,0,0,0,0,0,-0.19871407587963488,-0.04961763749262947,-0.3008504681710282,-0.19032723539310523,0.07931083626552972,8765.600910286234,738.72616164987
ŚŚ_Gaus_Noise_seed_4,2020-10-21,6,0,0,0,0,0,1,0,0,0,0,0,-0.21143426556270045,-0.049823007752560836,-0.2895549860558216,-0.18955750722102516,0.07833022649529146,9163.902416247685,754.7945631575415
ŚŚ_Gaus_Noise_seed_4,2020-10-22,7,0,0,0,0,0,1,0,0,0,0,0,-0.18084075423196388,-0.010264931685548056,-0.28022577214763417,-0.20632453212521473,0.07157680388195868,10246.359825401403,817.2096131546898
ŚŚ_Gaus_Noise_seed_4,2020-10-23,1,0,0,0,0,0,1,0,0,0,0,0,-0.20741057330676949,0.02024581745338686,-0.2840199602196981,-0.18644775663586513,0.07025789326956497,10701.141947645263,860.4188423604982
ŚŚ_Gaus_Noise_seed_4,2020-10-24,2,0,0,0,0,0,1,0,0,0,0,0,-0.3524821576990779,-0.09003258077291008,-0.30069568111613604,-0.08890998860273189,0.049941262359414804,11762.907938225479,870.3267052262376
ŚŚ_Gaus_Noise_seed_4,2020-10-25,3,0,0,0,0,0,1,0,0,0,0,0,-0.4245447816914641,-0.15819892865704294,-0.2546898402764249,-0.13199675331956412,0.03939699303664083,12086.600803155505,946.8396374032658
ŚŚ_Gaus_Noise_seed_4,2020-10-26,4,0,0,0,0,0,1,0,0,0,0,0,-0.2581436096006817,-0.05877373480079092,-0.3039318376774463,-0.27801872854024146,0.09327979138174178,11879.865484930637,1021.7119310528276
ŚŚ_Gaus_Noise_seed_4,2020-10-27,5,0,0,0,0,0,1,0,0,0,0,0,-0.285753295908691,-0.03939556618310781,-0.3303364970428747,-0.2808640459476374,0.0979412733099055,13488.095185104936,1097.7159649643652
ŚŚ_Gaus_Noise_seed_4,2020-10-28,6,0,0,0,0,0,1,0,0,0,0,0,-0.23282538509426734,-0.030493223819337507,-0.2785068720887782,-0.30056046467113895,0.10008123316986606,14063.877754161223,1137.063575904098
ŚŚ_Gaus_Noise_seed_4,2020-10-29,7,0,0,0,0,0,1,0,0,0,0,0,-0.2615746161548459,-0.0211406235678256,-0.3704283560102831,-0.29285238143532455,0.09959596966267588,15264.211643026201,1204.7838694182906
ŚŚ_Gaus_Noise_seed_4,2020-10-30,1,0,0,0,0,0,1,0,0,0,0,0,-0.30741405062856847,0.009980550458125381,-0.33923217445392334,-0.2568596560657629,0.09937821668181596,15120.51292887192,1340.7107115506185
ŚŚ_Gaus_Noise_seed_4,2020-10-31,2,0,0,0,0,0,1,0,0,0,0,0,-0.3789298320990766,-0.100502358068773,-0.35134113249928206,-0.14347982176755084,0.06922429154862027,16577.04043832458,1310.1016582277748
ŚŚ_Gaus_Noise_seed_4,2020-11-01,3,0,0,0,0,0,1,0,0,0,0,0,-0.6339997125005619,-0.44386813582140666,-0.460315801759261,-0.25356640506449596,0.06824733192633611,16522.591407825494,1423.2773493692428
ŚŚ_Gaus_Noise_seed_4,2020-11-02,4,0,0,0,0,0,1,0,0,0,0,0,-0.3093515474467915,-0.1414854744729543,-0.4211950887985984,-0.323752412515078,0.12093396254367415,16348.796514267315,1454.0781795460114
ŚŚ_Gaus_Noise_seed_4,2020-11-03,5,0,0,0,0,0,1,0,0,0,0,0,-0.30476309388970985,-0.08108281365670301,-0.39769877409536936,-0.28893307005583907,0.11316801448649536,18078.070495416003,1595.6893775170006
ŚŚ_Gaus_Noise_seed_4,2020-11-04,6,0,0,0,0,0,1,0,0,0,0,0,-0.28663253141626077,-0.08520319231371047,-0.4090957342046288,-0.2802429882465921,0.1135643061544906,18424.966558394808,1556.4198264346812
ŚŚ_Gaus_Noise_seed_4,2020-11-05,7,0,0,0,0,0,1,0,0,0,0,0,-0.21486811562660807,-0.020680751178896627,-0.36685810985435163,-0.29576779032293404,0.10299868819636966,18314.985651229177,1669.9290067146273
ŚŚ_Gaus_Noise_seed_4,2020-11-06,1,0,0,0,0,0,1,0,0,0,0,0,-0.22237427037317206,0.0,-0.37129954696698253,-0.28318845135661813,0.11010062986005674,20360.62196138847,1620.6422515711201
ŚŚ_Gaus_Noise_seed_4,2020-11-07,2,0,0,0,0,0,1,0,0,0,0,0,-0.4381073297950984,-0.1297079458040279,-0.41912127974191016,-0.10946694928325323,0.06373513510186872,19999.59328857123,1745.7057651391694
ŚŚ_Gaus_Noise_seed_4,2020-11-08,3,0,0,0,0,0,1,0,0,0,0,0,-0.521571238482635,-0.25227635117284236,-0.3725871622710051,-0.14513327930290698,0.06176839795769404,19700.755782776472,1781.051395928272
ŚŚ_Gaus_Noise_seed_4,2020-11-09,4,0,0,0,0,0,1,0,0,0,0,0,-0.34904993383615274,-0.11058019359680815,-0.4340967099024889,-0.3196095447482695,0.1258175192731407,22050.014452142434,1796.4712738962098
ŚŚ_Gaus_Noise_seed_4,2020-11-10,5,0,0,0,0,0,1,0,0,0,0,0,-0.2523594131027762,0.18091093343964657,-0.3969725004457004,-0.32136777827505575,0.10399261400631106,21871.231777379584,1952.6571580654718
ŚŚ_Gaus_Noise_seed_4,2020-11-11,6,0,0,0,0,0,1,0,0,0,0,0,-0.7371610309585758,-0.8243194687087394,-0.6304023029541083,-0.8168419094743181,0.2736775454961656,21699.298413133754,2064.132547753437
ŚŚ_Gaus_Noise_seed_4,2020-11-12,7,0,0,0,0,0,1,0,0,0,0,0,-0.3293103196811702,-0.02028636603029725,-0.43631973311792127,-0.3282760411825516,0.12684720761155402,22390.872088688644,1994.0424176848703
ŚŚ_Gaus_Noise_seed_4,2020-11-13,1,0,0,0,0,0,1,0,0,0,0,0,-0.34683653084095156,-0.010205777156802319,-0.42407400535151185,-0.30173670334203656,0.13663679763069994,22073.81138782898,2026.8836641690555
ŚŚ_Gaus_Noise_seed_4,2020-11-14,2,0,0,0,0,0,1,0,0,0,0,0,-0.39718079434728853,-0.09433025030755321,-0.3792264023153567,-0.09058166670149953,0.07186332192449946,23422.38668518242,2104.3177665599146
ŚŚ_Gaus_Noise_seed_4,2020-11-15,3,0,0,0,0,0,1,0,0,0,0,0,-0.453418257875876,-0.23998072667082,-0.314589879247249,-0.14549256469233918,0.049110297940001324,22670.72868575863,2130.757170811131
ŚŚ_Gaus_Noise_seed_4,2020-11-16,4,0,0,0,0,0,1,0,0,0,0,0,-0.33387970532730943,-0.11104532266448512,-0.4138715476649252,-0.2902134140481248,0.11472502634208154,21987.599267720307,2073.1858424265174
ŚŚ_Gaus_Noise_seed_4,2020-11-17,5,0,0,0,0,0,1,0,0,0,0,0,-0.3474541257254296,-0.08100643851731613,-0.40749803920146377,-0.27520028638028315,0.11457010453203094,22899.230370071193,2039.0339021683571
ŚŚ_Gaus_Noise_seed_4,2020-11-18,6,0,0,0,0,0,1,0,0,0,0,0,-0.3282240000527966,-0.07938565795920462,-0.3987939418816641,-0.2923069091885237,0.11802743085011144,20667.18964903402,2131.9771826068913
ŚŚ_Gaus_Noise_seed_4,2020-11-19,7,0,0,0,0,0,1,0,0,0,0,0,-0.32777804648977715,-0.06802177223242802,-0.40876208116693313,-0.28281791555451724,0.12137593566083556,22518.570080733345,2038.3057425070378
ŚŚ_Gaus_Noise_seed_4,2020-11-20,1,0,0,0,0,0,1,0,0,0,0,0,-0.3328085532481074,-0.01997414250320611,-0.4113881842714338,-0.2802754180211706,0.11710069488032875,22812.56165091125,2171.2803046401577
ŚŚ_Gaus_Noise_seed_4,2020-11-21,2,0,0,0,0,0,1,0,0,0,0,0,-0.39680293584920573,-0.08998147536674478,-0.40637645294044333,-0.0867274340156468,0.0734753051725344,23171.64182054399,2065.4595656818665
ŚŚ_Gaus_Noise_seed_4,2020-11-22,3,0,0,0,0,0,1,0,0,0,0,0,-0.5650957596493669,-0.3786312803269746,-0.41686886086476055,-0.15582234042127507,0.07044862312734211,22259.23080189255,2149.623446050797
ŚŚ_Gaus_Noise_seed_4,2020-11-23,4,0,0,0,0,0,1,0,0,0,0,0,-0.331919113685769,-0.12057993092589145,-0.44473662254069984,-0.28109284296115733,0.1118024903506571,23524.05785273757,2128.769271140708
ŚŚ_Gaus_Noise_seed_4,2020-11-24,5,0,0,0,0,0,1,0,0,0,0,0,-0.3408267131562099,-0.089824202454558,-0.3957830859053193,-0.27619288153976407,0.1099693143817886,21846.207929777946,2065.67067917344
ŚŚ_Gaus_Noise_seed_4,2020-11-25,6,0,0,0,0,0,1,0,0,0,0,0,-0.30845152920665503,-0.07800693005943941,-0.4059240486322439,-0.2835355042478211,0.11223778334065197,21233.041215708017,2139.7003046436234
ŚŚ_Gaus_Noise_seed_4,2020-11-26,7,0,0,0,0,0,1,0,0,0,0,0,-0.3063433681083202,-0.05964551828503993,-0.3848493402834832,-0.2822269372436109,0.11061644686589285,22575.5369783538,2164.6953978927163
ŚŚ_Gaus_Noise_seed_4,2020-11-27,1,0,0,0,0,0,1,0,0,0,0,0,-0.30133142162664717,-0.029171933923090185,-0.40270856407510375,-0.2504686365732136,0.109901189953328,20154.802310481267,2164.6496188322976
ŚŚ_Gaus_Noise_seed_4,2020-11-28,2,0,0,0,0,0,1,0,0,0,0,0,-0.24027876656649247,-0.05798970697974761,-0.328739988765516,-0.03971132434629707,0.05104849975961363,21020.497170821058,2043.3741036129124
ŚŚ_Gaus_Noise_seed_4,2020-11-29,3,0,0,0,0,0,1,0,0,0,0,0,-0.5447708363422605,-0.3368056383560724,-0.41015974444617503,-0.14937187706918945,0.06823339220620503,22319.699252406735,2304.2939935077384
ŚŚ_Gaus_Noise_seed_4,2020-11-30,4,0,0,0,0,0,1,0,0,0,0,0,-0.19184973204099048,-0.07108571357758783,-0.3560070952465736,-0.24204575868432093,0.0973417228126267,21287.17933575267,1974.7218444780467
ŚŚ_Gaus_Noise_seed_4,2020-12-01,5,0,0,0,0,0,1,0,0,0,0,0,-0.22417252641400084,-0.03861599176194047,-0.3747831370956027,-0.25096821479813586,0.10895213373145282,21313.265919516634,1839.640317934077
ŚŚ_Gaus_Noise_seed_4,2020-12-02,6,0,0,0,0,0,1,0,0,0,0,0,-0.2084498344214426,-0.05057520729887852,-0.40065357602750235,-0.25468491629384266,0.11005353326904223,20118.63287899744,2073.3148153804054
ŚŚ_Gaus_Noise_seed_4,2020-12-03,7,0,0,0,0,0,1,0,0,0,0,0,-0.2228925786135339,-0.01888160508787103,-0.36615134066515204,-0.24963063497858673,0.10106460548252377,20256.480407388186,1950.6115498677968
ŚŚ_Gaus_Noise_seed_4,2020-12-04,1,0,0,0,0,0,1,0,0,0,0,0,-0.2105063925894691,0.01916518162445591,-0.36553293119423735,-0.23584556927022038,0.09841585124500069,20278.17129137267,1846.0718005948377
ŚŚ_Gaus_Noise_seed_4,2020-12-05,2,0,0,0,0,0,1,0,0,0,0,0,-0.23170547300519007,-0.0408642640854368,-0.3082253788715288,-0.03123305815267284,0.05014135508811052,20051.81424612169,1882.0262276465905
ŚŚ_Gaus_Noise_seed_4,2020-12-06,3,0,0,0,0,0,1,0,0,0,0,0,0.019874683364510135,1.128643094937605,-0.2511571112008573,0.03063507119578553,0.02946576411106506,21074.098235046822,1856.6155062805221
ŚŚ_Gaus_Noise_seed_4,2020-12-07,4,0,0,0,0,0,1,0,0,0,0,0,-0.23271478669508291,-0.13455644544952788,-0.3898808513712237,-0.25214142568670755,0.09883327539615111,19999.849382851786,1743.615836617928
ŚŚ_Gaus_Noise_seed_4,2020-12-08,5,0,0,0,0,0,1,0,0,0,0,0,-0.25425137470261616,-0.08044934533444068,-0.40395955248742416,-0.23579885991697494,0.11525042886402483,18980.1221455695,1770.620001499025
ŚŚ_Gaus_Noise_seed_4,2020-12-09,6,0,0,0,0,0,1,0,0,0,0,0,-0.2388537169548787,-0.06914981580679262,-0.3930896756546203,-0.24397582706740234,0.10403246911153496,20062.527647717357,1848.7093580438573
ŚŚ_Gaus_Noise_seed_4,2020-12-10,7,0,0,0,0,0,1,0,0,0,0,0,-0.23117382544957907,-0.01998326001866829,-0.36078571913323404,-0.22479896488691475,0.09892759438407733,18280.189030416306,1805.0154218213663
ŚŚ_Gaus_Noise_seed_4,2020-12-11,1,0,0,0,0,0,1,0,0,0,0,0,-0.22880460764970867,0.0,-0.3396571545721779,-0.22764277225194754,0.09789686211386947,19436.748767000227,1815.399003375884
ŚŚ_Gaus_Noise_seed_4,2020-12-12,2,0,0,0,0,0,1,0,0,0,0,0,-0.25270307253127444,-0.059191034542929136,-0.29517527680200173,-0.02947080791372556,0.04986008843992661,18865.54627825269,1669.0393171038606
ŚŚ_Gaus_Noise_seed_4,2020-12-13,3,0,0,0,0,0,1,0,0,0,0,0,0.03207269885822337,1.2105005963817597,-0.2532648820480678,0.019751955306640583,0.03763648682739376,18378.607576165185,1757.6400628449328
ŚŚ_Gaus_Noise_seed_4,2020-12-14,4,0,0,0,0,0,1,0,0,0,0,0,-0.20381536882213303,-0.08560513189885724,-0.3664954804396495,-0.24250501923214118,0.09094188327169171,18839.468111308735,1769.7153619176113
ŚŚ_Gaus_Noise_seed_4,2020-12-15,5,0,0,0,0,0,1,0,0,0,0,0,-0.19036870420629662,-0.010154412166637584,-0.35786499676892314,-0.2448943376529074,0.09383243945439727,19119.96109372509,1707.3201631585573
ŚŚ_Gaus_Noise_seed_4,2020-12-16,6,0,0,0,0,0,1,0,0,0,0,0,-0.15679837100107302,0.010234164781548939,-0.3229649860917679,-0.23123430314046836,0.09257648219936793,17833.772723672002,1679.2208428932624
ŚŚ_Gaus_Noise_seed_4,2020-12-17,7,0,0,0,0,0,1,0,0,0,0,0,-0.15537280765801045,0.05986421892404912,-0.32134190090161835,-0.2197472966494652,0.08425199521156752,18531.291977504716,1766.194211896956
ŚŚ_Gaus_Noise_seed_4,2020-12-18,1,0,0,0,0,0,1,0,0,0,0,0,-0.17755672720468374,0.05171407348176124,-0.3021514819823788,-0.2273615201414852,0.09069488802767865,18111.720313021153,1678.2916176011827
ŚŚ_Gaus_Noise_seed_4,2020-12-19,2,0,0,0,0,0,1,0,0,0,0,0,-0.2151925282642823,-0.020304558595549752,-0.2141791581906117,-0.019943462126425286,0.04946598480636021,17419.153350359087,1717.6829115175776
ŚŚ_Gaus_Noise_seed_4,2020-12-20,3,0,0,0,0,0,1,0,0,0,0,0,0.1543356469878792,1.5669401493856865,-0.20619798235922404,0.07979073394403234,0.040060100359511235,19546.46005033005,1787.7213984245684
ŚŚ_Gaus_Noise_seed_4,2020-12-21,4,0,0,0,0,0,1,0,0,0,0,0,-0.041110809566872214,0.09897251678383633,-0.29183673953635403,-0.2694153120544827,0.07441401698474469,18118.15249675518,1745.2072304676085
ŚŚ_Gaus_Noise_seed_4,2020-12-22,5,0,0,0,0,0,1,0,0,0,0,0,-0.03923612619163565,0.21630358550654213,-0.3173153959415404,-0.3025754334749331,0.09064597125936472,17680.399516005426,1601.4667831453526
ŚŚ_Gaus_Noise_seed_4,2020-12-23,6,0,0,0,0,0,1,0,0,0,0,0,0.04833288331286349,0.37621499911769934,-0.28917604155111576,-0.3665519343412047,0.10329985110874251,16819.96670702292,1582.2403520985774
ŚŚ_Gaus_Noise_seed_4,2020-12-24,7,0,0,0,0,0,1,0,0,0,0,0,-0.5154139340610615,-0.24084483418243305,-0.5825844392260427,-0.7240528193977291,0.17133366197782157,16925.37543642843,1650.9759392954497
ŚŚ_Gaus_Noise_seed_4,2020-12-25,1,0,0,0,0,0,1,0,0,0,0,0,-0.8918681793292392,-0.9086427100290609,-0.7368918889118043,-0.8695149773238127,0.2532967070225355,16879.795660912565,1546.822334825873
ŚŚ_Gaus_Noise_seed_4,2020-12-26,2,0,0,0,0,0,1,0,0,0,0,0,-0.822515688480717,-0.840155714427008,-0.6157349378497552,-0.5724453542819377,0.10276168117009687,15886.63215553496,1611.8982783129206
ŚŚ_Gaus_Noise_seed_4,2020-12-27,3,0,0,0,0,0,1,0,0,0,0,0,-0.5487750350896866,-0.3827399897975308,-0.4037048572603558,-0.19325483336572907,0.05130281347084743,16689.199313771107,1561.0037976650892
ŚŚ_Gaus_Noise_seed_4,2020-12-28,4,0,0,0,0,0,1,0,0,0,0,0,-0.2822740112153922,-0.09375518147516412,-0.4505766681836499,-0.4404773527098796,0.13788093700869464,17970.084046624364,1624.1110340498576
ŚŚ_Gaus_Noise_seed_4,2020-12-29,5,0,0,0,0,0,1,0,0,0,0,0,-0.2679411145239257,0.0,-0.43282017384646876,-0.408817983449471,0.13468391181832143,17169.350508859126,1524.6922870198514
ŚŚ_Gaus_Noise_seed_4,2020-12-30,6,0,0,0,0,0,1,0,0,0,0,0,-0.1729944666197849,0.23994838052394923,-0.40877246748115603,-0.39173247009363965,0.11977822423554099,17012.149260829927,1600.673455675366
ŚŚ_Gaus_Noise_seed_4,2020-12-31,7,0,0,0,0,0,1,0,0,0,0,0,-0.4000546393272299,0.15462471205771433,-0.5284284408522676,-0.5775276792709048,0.17165823945471653,16416.086518306205,1569.047604978375
ŚŚ_Gaus_Noise_seed_4,2021-01-01,1,0,0,0,0,0,1,0,0,0,0,0,-0.8394385588031638,-0.9172306680263194,-0.7936467816354558,-0.8958087510629589,0.2796765756751991,16231.57198629814,1553.3662599711754
ŚŚ_Gaus_Noise_seed_4,2021-01-02,2,0,0,0,0,0,1,0,0,0,0,0,-0.5039653038897629,-0.21275803588769218,-0.5026031140406505,-0.29784903786500255,0.10100130783036686,17284.458137493893,1630.3632943632474
ŚŚ_Gaus_Noise_seed_4,2021-01-03,3,0,0,0,0,0,1,0,0,0,0,0,-0.5806838125528299,-0.4160813052131149,-0.4407898693025117,-0.1371382958584262,0.08211620714956042,17335.39521712069,1653.9399217323733
ŚŚ_Gaus_Noise_seed_4,2021-01-04,4,0,0,0,0,0,1,0,0,0,0,0,-0.2880697030232054,-0.04937127210627967,-0.42875437287009505,-0.3190213136616768,0.11415125062784513,17358.312392243868,1651.254209352647
ŚŚ_Gaus_Noise_seed_4,2021-01-05,5,0,0,0,0,0,1,0,0,0,0,0,-0.27819037143656294,0.13079145181266266,-0.40135232380287267,-0.32382623841085467,0.11115841815482606,16683.629216828245,1566.698323852716
ŚŚ_Gaus_Noise_seed_4,2021-01-06,6,0,0,0,0,0,1,0,0,0,0,0,-0.7245461944642062,-0.8039451747052234,-0.6755128839274335,-0.8277861742196504,0.27543510863184767,16497.128041914526,1571.1024480733754
ŚŚ_Gaus_Noise_seed_4,2021-01-07,7,0,0,0,0,0,1,0,0,0,0,0,-0.28575597187679935,-0.010150859326158636,-0.3914019342625115,-0.2934582999841295,0.10803535915780697,16792.009802829765,1697.1041040274413
ŚŚ_Gaus_Noise_seed_4,2021-01-08,1,0,0,0,0,0,1,0,0,0,0,0,-0.30496657446639164,-0.020634129944637185,-0.39997024022071775,-0.27325728280101896,0.11218467132986942,16695.912511399845,1604.78337182122
